Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\portrait of the painter juan de barroeta.jpg,361,400,"(72, 72)"
"D:/Thesis/realism_data/Academicism\portrait of the painter's wife. henriette knaus, née hoffmann.jpg",2198,3000,
D:/Thesis/realism_data/Academicism\portrait of the reverend harry jones.jpg,1613,2000,"(0, 0)"
D:/Thesis/realism_data/Academicism\portrait of thomas carlyle.jpg,2067,2614,"(150, 150)"
D:/Thesis/realism_data/Academicism\portrait of victor hugo.jpg,398,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of william moore.jpg,573,800,"(200, 200)"
D:/Thesis/realism_data/Academicism\portrait of woman with a mask.jpg,346,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of woman.jpg,473,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of young lady.jpg,612,1000,"(1200, 1200)"
D:/Thesis/realism_data/Academicism\portrait of young woman in blue dress.jpg,1922,2455,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of young woman.jpg,280,358,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait study.jpg,564,649,
D:/Thesis/realism_data/Academicism\portrait.jpg,820,1000,
D:/Thesis/realism_data/Academicism\portrait of gabrielle cot.jpg,1908,2304,"(600, 600)"
D:/Thesis/realism_data/Academicism\porträtt av en kvinna.jpg,582,731,"(72, 72)"
D:/Thesis/realism_data/Academicism\posada san rafael in cordoba.jpg,540,435,
D:/Thesis/realism_data/Academicism\posing.jpg,2412,1467,"(72, 72)"
D:/Thesis/realism_data/Academicism\post.jpg,2500,3500,"(72, 72)"
D:/Thesis/realism_data/Academicism\pot pourri.jpg,1927,1443,"(300, 300)"
D:/Thesis/realism_data/Academicism\potato harvest.jpg,3500,2455,"(0, 0)"
D:/Thesis/realism_data/Academicism\prayer at sainte anne d'auray.jpg,581,956,"(350, 350)"
D:/Thesis/realism_data/Academicism\prayer to the virgin.jpg,566,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\prayer.jpg,504,647,
D:/Thesis/realism_data/Academicism\preaching of christ on the mount of olives about the second coming.jpg,508,367,"(96, 96)"
D:/Thesis/realism_data/Academicism\preaching of of the apostle paul in the roman prison.jpg,350,247,"(96, 96)"
D:/Thesis/realism_data/Academicism\preparatory study for the painting minerva and the three graces.jpg,410,439,"(72, 72)"
D:/Thesis/realism_data/Academicism\preparing for the ball.jpg,563,1000,"(150, 150)"
D:/Thesis/realism_data/Academicism\preparing for the costume ball.jpg,311,389,
D:/Thesis/realism_data/Academicism\preparing the flower arrangement.jpg,633,850,"(0, 0)"
D:/Thesis/realism_data/Academicism\pretended rain of blood in 1608.jpg,1120,742,"(72, 72)"
D:/Thesis/realism_data/Academicism\priam at achilles feet.jpg,756,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\priam begging achilles for hector's body.jpg,1795,1500,"(72, 72)"
"D:/Thesis/realism_data/Academicism\prince george of wales, later king george v.jpg",709,990,"(300, 300)"
"D:/Thesis/realism_data/Academicism\princess alexandra a. dietrichstein, nee shuvalova.jpg",733,1014,"(72, 72)"
D:/Thesis/realism_data/Academicism\princess aristizza ghyka.jpg,622,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\princess rospigliosi and baroness baude.jpg,1599,2083,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\princess tatiana vasilievna yusupova.jpg,503,750,"(0, 0)"
D:/Thesis/realism_data/Academicism\printemps.jpg,520,245,"(200, 200)"
D:/Thesis/realism_data/Academicism\private baths in pompeii.jpg,1000,778,"(0, 0)"
D:/Thesis/realism_data/Academicism\proclaiming the union.jpg,2687,1880,"(400, 400)"
D:/Thesis/realism_data/Academicism\prodigal son.jpg,650,460,"(0, 0)"
D:/Thesis/realism_data/Academicism\prof. dr. carl friedrich meyer.jpg,840,1231,"(300, 300)"
D:/Thesis/realism_data/Academicism\progression.jpg,2500,3500,"(72, 72)"
D:/Thesis/realism_data/Academicism\promenade in the tuileries gardens.jpg,1445,1849,"(300, 300)"
D:/Thesis/realism_data/Academicism\prometheus or tityus.jpg,2224,1772,"(72, 72)"
D:/Thesis/realism_data/Academicism\prophet elijah in the desert.jpg,777,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\prospero summoning nymphs and deities.jpg,1002,1555,"(96, 96)"
D:/Thesis/realism_data/Academicism\prunkstilleben.jpg,841,1010,"(72, 72)"
D:/Thesis/realism_data/Academicism\psamathe.jpg,612,800,"(300, 300)"
D:/Thesis/realism_data/Academicism\psyche and amour.jpg,576,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\psyche in the temple of love.jpg,2274,2984,
D:/Thesis/realism_data/Academicism\psyche with putti.jpg,800,984,"(96, 96)"
D:/Thesis/realism_data/Academicism\psyche.jpg,598,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\psyché.jpg,1000,1844,"(600, 600)"
D:/Thesis/realism_data/Academicism\ptolemy philadelphus in the library of alexandria.jpg,4010,5638,"(600, 600)"
D:/Thesis/realism_data/Academicism\puti.jpg,1365,500,
D:/Thesis/realism_data/Academicism\putti.jpg,356,470,
D:/Thesis/realism_data/Academicism\pygmalion and galatea.jpg,2938,3722,"(150, 150)"
D:/Thesis/realism_data/Academicism\pythagoreans celebrate sunrise.jpg,2112,1300,"(72, 72)"
D:/Thesis/realism_data/Academicism\queen maria cristina of habsburg-lorraine.jpg,2161,2881,"(96, 96)"
"D:/Thesis/realism_data/Academicism\quentino sella, italian scientist and politician.jpg",591,599,"(1200, 1200)"
D:/Thesis/realism_data/Academicism\radha and madhav.jpg,486,705,"(96, 96)"
"D:/Thesis/realism_data/Academicism\raffaele conforti, italian politician.jpg",3127,3456,"(1200, 1200)"
D:/Thesis/realism_data/Academicism\raising her up.jpg,350,458,"(96, 96)"
D:/Thesis/realism_data/Academicism\raising of lazarus.jpg,396,497,"(0, 0)"
D:/Thesis/realism_data/Academicism\rajaputra soldier.jpg,280,519,"(96, 96)"
D:/Thesis/realism_data/Academicism\ramsay macdonald.jpg,641,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\ramón de errazu.jpg,1188,3051,"(310, 310)"
D:/Thesis/realism_data/Academicism\raspberry girl.jpg,350,565,"(96, 96)"
D:/Thesis/realism_data/Academicism\raymond bérenger iii planting the barcelona banner on the tower of the château de fos.jpg,376,492,"(100, 100)"
D:/Thesis/realism_data/Academicism\reading aline mason.jpg,3000,2375,"(72, 72)"
D:/Thesis/realism_data/Academicism\reading lesson.jpg,1213,1600,"(72, 72)"
D:/Thesis/realism_data/Academicism\reading the story of oenone.jpg,1024,523,"(96, 96)"
D:/Thesis/realism_data/Academicism\reading the the death sentence trazey pet.jpg,1000,587,"(0, 0)"
D:/Thesis/realism_data/Academicism\reading.jpg,433,519,"(106, 106)"
D:/Thesis/realism_data/Academicism\ready for the ball.jpg,750,562,"(96, 96)"
D:/Thesis/realism_data/Academicism\rebecca and eliezer.jpg,600,362,
D:/Thesis/realism_data/Academicism\rebecca at the well.jpg,599,783,
D:/Thesis/realism_data/Academicism\reception of an emir.jpg,546,800,"(600, 600)"
D:/Thesis/realism_data/Academicism\reception of le grand condé at versailles.jpg,581,400,"(0, 0)"
D:/Thesis/realism_data/Academicism\reclining lady.jpg,865,768,"(72, 72)"
D:/Thesis/realism_data/Academicism\reclining model.jpg,800,512,"(200, 200)"
D:/Thesis/realism_data/Academicism\reclining nude.jpg,500,334,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\recollection.jpg,350,493,"(96, 96)"
D:/Thesis/realism_data/Academicism\recreation. mural in lunette from the family and education series.jpg,5319,3030,"(300, 300)"
D:/Thesis/realism_data/Academicism\red ribbon.jpg,424,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\reflection.jpg,324,400,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\reflexion.jpg,783,1123,"(300, 300)"
D:/Thesis/realism_data/Academicism\regina angelorum.jpg,1627,2572,"(600, 600)"
D:/Thesis/realism_data/Academicism\religion mural in lunette from the family and education series.jpg,5990,3174,"(240, 240)"
D:/Thesis/realism_data/Academicism\requiescat.jpg,1096,808,"(72, 72)"
D:/Thesis/realism_data/Academicism\rest in harvest.jpg,800,513,"(300, 300)"
D:/Thesis/realism_data/Academicism\rest on the lake.jpg,1000,531,"(0, 0)"
D:/Thesis/realism_data/Academicism\rest. mural in lunette from the family and education series.jpg,5425,3264,"(300, 300)"
D:/Thesis/realism_data/Academicism\rest.jpg,750,465,"(96, 96)"
D:/Thesis/realism_data/Academicism\resting in the field.jpg,3016,2282,"(300, 300)"
D:/Thesis/realism_data/Academicism\resting on the banks of the tiber.jpg,721,575,"(0, 0)"
D:/Thesis/realism_data/Academicism\resurrection of christ.jpg,768,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\return from the fields.jpg,566,700,"(300, 300)"
D:/Thesis/realism_data/Academicism\return from the harvest.jpg,548,798,"(300, 300)"
D:/Thesis/realism_data/Academicism\return of herman the cherusker from the battle at teutoburg forest.jpg,881,750,"(300, 300)"
D:/Thesis/realism_data/Academicism\return of persephone.jpg,2550,3510,"(300, 300)"
D:/Thesis/realism_data/Academicism\reveil.jpg,406,799,"(96, 96)"
D:/Thesis/realism_data/Academicism\reverie on the threshold.jpg,350,553,"(96, 96)"
D:/Thesis/realism_data/Academicism\reverie.jpg,280,422,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\rich still life with flowers and fruit.jpg,400,340,"(72, 72)"
D:/Thesis/realism_data/Academicism\richard burton painted by frederic leighton.jpg,948,1168,"(300, 300)"
D:/Thesis/realism_data/Academicism\rimske toplice.jpg,4280,2928,
D:/Thesis/realism_data/Academicism\ring a ring o' roses.jpg,2230,1648,"(144, 144)"
D:/Thesis/realism_data/Academicism\riso homérico.jpg,558,458,"(72, 72)"
"D:/Thesis/realism_data/Academicism\robert arthur talbot gascoyne cecil, 3rd marquess of salisbury.jpg",2400,2968,"(72, 72)"
D:/Thesis/realism_data/Academicism\robert browning.jpg,2400,3005,"(72, 72)"
"D:/Thesis/realism_data/Academicism\robert lowe, 1st viscount sherbrooke.jpg",2400,3030,"(72, 72)"
D:/Thesis/realism_data/Academicism\rochambeau versailles.jpg,471,633,"(96, 96)"
D:/Thesis/realism_data/Academicism\rogaška slatina.jpg,4279,2987,
D:/Thesis/realism_data/Academicism\roma.jpg,1286,1047,"(72, 72)"
"D:/Thesis/realism_data/Academicism\roman bath, odalisque.jpg",1600,818,"(300, 300)"
D:/Thesis/realism_data/Academicism\roman bath.jpg,1600,1059,"(300, 300)"
D:/Thesis/realism_data/Academicism\roman charity.jpg,1403,2000,"(400, 400)"
D:/Thesis/realism_data/Academicism\roman girl at the fountain.jpg,605,1023,"(150, 150)"
D:/Thesis/realism_data/Academicism\roman orgy in the time of caesars.jpg,1000,637,"(0, 0)"
D:/Thesis/realism_data/Academicism\roman women offering their jewellery in defence of the state.jpg,2000,1119,"(300, 300)"
D:/Thesis/realism_data/Academicism\romans in the decadence of the empire.jpg,1280,764,"(96, 96)"
D:/Thesis/realism_data/Academicism\romans under the yoke.jpg,1963,2490,"(150, 150)"
D:/Thesis/realism_data/Academicism\rome. italian courtyard.jpg,847,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\romeo and juliet.jpg,900,716,"(72, 72)"
D:/Thesis/realism_data/Academicism\romulus und remus.jpg,2858,3508,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\ronde de mai.jpg,1000,1353,"(600, 600)"
D:/Thesis/realism_data/Academicism\rosa siega.jpg,2115,3200,
"D:/Thesis/realism_data/Academicism\rose caron, french singer.jpg",3360,4722,"(300, 300)"
D:/Thesis/realism_data/Academicism\roses.jpg,534,700,"(96, 96)"
"D:/Thesis/realism_data/Academicism\rosine, from ''the barber of seville''.jpg",716,1076,"(72, 72)"
"D:/Thesis/realism_data/Academicism\roussin, albin.jpg",1260,1945,"(300, 300)"
D:/Thesis/realism_data/Academicism\ruins of a temple.jpg,1000,714,"(0, 0)"
D:/Thesis/realism_data/Academicism\ruins of an old temple.jpg,1000,718,"(0, 0)"
D:/Thesis/realism_data/Academicism\russell gurney.jpg,402,512,"(72, 72)"
D:/Thesis/realism_data/Academicism\rustic toilet.jpg,546,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\ruth gleaning.jpg,2617,3486,"(350, 350)"
D:/Thesis/realism_data/Academicism\römische straßenszene.jpg,419,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\römischer park.jpg,3508,2406,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\sacred geese of the capitol.jpg,1970,1341,"(72, 72)"
D:/Thesis/realism_data/Academicism\sacrifice of isaacus.jpg,2969,3936,"(300, 300)"
D:/Thesis/realism_data/Academicism\sailboats and fishing boats on a choppy lake.jpg,1024,771,"(0, 0)"
D:/Thesis/realism_data/Academicism\saint dorothea's day.jpg,2838,2008,"(72, 72)"
D:/Thesis/realism_data/Academicism\saint george study.jpg,392,799,"(96, 96)"
D:/Thesis/realism_data/Academicism\saint george.jpg,966,2000,"(72, 72)"
D:/Thesis/realism_data/Academicism\saint jean baptist.jpg,1780,2300,"(300, 300)"
D:/Thesis/realism_data/Academicism\saint john the baptist in the desert.jpg,1864,2396,"(96, 96)"
D:/Thesis/realism_data/Academicism\saint louis bringing the holy crown to paris.jpg,563,384,"(72, 72)"
"D:/Thesis/realism_data/Academicism\saint louis dispensing justice; saint louis made prisoner at mansourah and faith, hope and charity.jpg",412,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\saint monica in a landscape.jpg,617,768,"(300, 300)"
D:/Thesis/realism_data/Academicism\saint paul preaching before the areopagus.jpg,600,437,"(300, 300)"
D:/Thesis/realism_data/Academicism\saint vincent de paul ramène des galériens à la foi.jpg,3656,5880,"(180, 180)"
D:/Thesis/realism_data/Academicism\saint vincent de paul.jpg,2450,2785,"(72, 72)"
D:/Thesis/realism_data/Academicism\saints timothy and maura.jpg,800,510,"(601, 601)"
D:/Thesis/realism_data/Academicism\salome.jpg,540,473,"(72, 72)"
D:/Thesis/realism_data/Academicism\salomé.jpg,900,1325,"(300, 300)"
D:/Thesis/realism_data/Academicism\samson and delilah.jpg,1386,2000,"(0, 0)"
D:/Thesis/realism_data/Academicism\samson and the philistines samson in the threadmill.jpg,755,1024,"(97, 97)"
D:/Thesis/realism_data/Academicism\samson.jpg,2111,1414,
D:/Thesis/realism_data/Academicism\samson’s youth.jpg,3200,2665,
D:/Thesis/realism_data/Academicism\samuel anoints david to the kingdom.jpg,1024,853,"(0, 0)"
D:/Thesis/realism_data/Academicism\samuel p. avery.jpg,3123,3875,"(150, 150)"
"D:/Thesis/realism_data/Academicism\san marco, venice, 18th century scene.jpg",4299,5079,
D:/Thesis/realism_data/Academicism\sant'orso consecrates the cathedral of ravenna.jpg,717,1036,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\santhanu and matsyagandhi.jpg,489,721,"(72, 72)"
D:/Thesis/realism_data/Academicism\santo tomás de villanueva dando limosna after murillo.jpg,469,651,"(72, 72)"
D:/Thesis/realism_data/Academicism\sapho young girl in a pompeian interior.jpg,1117,1691,"(72, 72)"
D:/Thesis/realism_data/Academicism\sapphira's death.jpg,1600,1318,
D:/Thesis/realism_data/Academicism\sapphires.jpg,336,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\sarah breast-feeding isaac.jpg,850,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\satyr and nymph.jpg,758,1000,
D:/Thesis/realism_data/Academicism\saying her prayers.jpg,458,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\scene from roman life.jpg,1100,1874,"(72, 72)"
D:/Thesis/realism_data/Academicism\scene.jpg,632,768,
D:/Thesis/realism_data/Academicism\scipio's moderation.jpg,3508,2055,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\sculpture.jpg,668,1000,
D:/Thesis/realism_data/Academicism\scène de la vie de jeanne d’arc.jpg,1280,664,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\sea melodies.jpg,1012,1471,"(96, 96)"
D:/Thesis/realism_data/Academicism\sea nymphs.jpg,512,377,"(20, 15)"
D:/Thesis/realism_data/Academicism\sea piece with war vessels.jpg,800,574,"(72, 72)"
D:/Thesis/realism_data/Academicism\seagulls.jpg,435,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\seascape.jpg,800,697,"(72, 72)"
D:/Thesis/realism_data/Academicism\seashells.jpg,476,1124,"(72, 72)"
D:/Thesis/realism_data/Academicism\seated nude.jpg,1564,2087,"(500, 500)"
D:/Thesis/realism_data/Academicism\sebastien le prestre de vauban.jpg,387,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\sedina.jpg,815,1000,
D:/Thesis/realism_data/Academicism\seeking shelter.jpg,550,726,"(96, 96)"
D:/Thesis/realism_data/Academicism\seine embankment at the pont des arts in paris.jpg,1200,821,
D:/Thesis/realism_data/Academicism\selena kisses endymion while he's asleep.jpg,425,418,"(96, 96)"
D:/Thesis/realism_data/Academicism\selene.jpg,1533,1999,"(72, 72)"
D:/Thesis/realism_data/Academicism\self portrait aged 17.jpg,919,1280,"(300, 300)"
D:/Thesis/realism_data/Academicism\self portrait as a boy.jpg,1058,1285,"(300, 300)"
D:/Thesis/realism_data/Academicism\self portrait as a child.jpg,1023,1280,"(300, 300)"
D:/Thesis/realism_data/Academicism\self portrait of the artist with his wife in a neoclassical interior and view of the italian countryside in the distance.jpg,1400,1400,
D:/Thesis/realism_data/Academicism\self portrait.jpg,558,900,"(81, 81)"
D:/Thesis/realism_data/Academicism\self-portrait dedicated to william walters.jpg,497,599,"(72, 72)"
D:/Thesis/realism_data/Academicism\self-portrait presented to m. sage.jpg,1658,2000,"(600, 600)"
D:/Thesis/realism_data/Academicism\self-portrait sir samuel luke fildes ra 1843-1927.jpg,467,600,
D:/Thesis/realism_data/Academicism\self-portrait with the painter's palette.jpg,2182,3000,
D:/Thesis/realism_data/Academicism\self-portrait.jpg,564,909,"(72, 72)"
D:/Thesis/realism_data/Academicism\seller of vases.jpg,800,456,"(601, 601)"
D:/Thesis/realism_data/Academicism\serafiński.jpg,630,800,
D:/Thesis/realism_data/Academicism\sermon of saint john the baptist.jpg,765,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\shakuntala looking back to glimpse dushyanta.jpg,544,803,"(0, 0)"
D:/Thesis/realism_data/Academicism\shakuntala.jpg,479,671,"(2835, 2835)"
D:/Thesis/realism_data/Academicism\shared correspondance.jpg,777,1129,"(72, 72)"
D:/Thesis/realism_data/Academicism\shepherd's family.jpg,352,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\shepherdess.jpg,1216,2146,"(500, 500)"
D:/Thesis/realism_data/Academicism\shepherds abiding in the fields.jpg,350,379,"(96, 96)"
D:/Thesis/realism_data/Academicism\shipping in a calm.jpg,944,685,"(72, 72)"
D:/Thesis/realism_data/Academicism\shipping in the downs.jpg,944,780,"(72, 72)"
D:/Thesis/realism_data/Academicism\showing off the new dress.jpg,341,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\shuttlecock.jpg,416,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\sibyl.jpg,697,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\sidney dillon.jpg,750,750,"(72, 72)"
D:/Thesis/realism_data/Academicism\siege of constantine.jpg,656,648,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\siegesalle grp.jpg,767,1023,"(130, 130)"
D:/Thesis/realism_data/Academicism\siegesallee 15 friedrich i.jpg,504,633,"(96, 96)"
D:/Thesis/realism_data/Academicism\silver.jpg,1673,3225,"(300, 300)"
D:/Thesis/realism_data/Academicism\silvino egydio de souza aranha.jpg,550,676,"(0, 0)"
D:/Thesis/realism_data/Academicism\simhika and sairandri.jpg,487,658,"(96, 96)"
D:/Thesis/realism_data/Academicism\simplicity.jpg,883,1200,"(95.9866, 95.9866)"
